id,quote,author
3773,"„Es ist eine schlimme Sache, die manchem Beobachter begegnet, mit einer Anschauung sogleich eine Folgerung zu verknüpfen und beide für gleich geltend zu achten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3774,"„Man kann nicht sagen, daß das Unendliche Teile habe. Alle beschränkten Existenzen sind im Unendlichen, sind aber keine Teile des Unendlichen, sie nehmen vielmehr teil an der Unendlichkeit.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3775,"„Ein großer Geist irrt sich so gut wie ein kleiner, jener, weil er keine Schranken kennt, und dieser, weil er seinen Horizont für die Welt nimmt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3776,"„Ein historisches Menschengefühl heißt ein dergestalt gebildetes, daß es bei Schätzung gleichzeitiger Verdienste und Verdienstlichkeiten auch die Vergangenheit mit in Anschlag bringt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3777,"„Wo viel verloren wird, ist manches zu gewinnen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3778,"„Eine Sammlung von Anekdoten und Maximen ist für den Weltmann der größte Schatz, wenn er die ersten an schicklichen Orten ins Gespräch einstreuen, der letzten im treffenden Falle zu erinnern weiß.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3779,"„Es kommt nicht aufs Denken an, es kommt aufs Machen an.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3780,"„Ein jeder Tag ist ein Gefäß, in das sich sehr viel eingießen läßt, wenn man es wirklich ausfüllen will.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3781,"„Die Eitelkeit ist ungefähr das, was beim Essen der gute Appetit ist, das Wohlschmecken, das Innewerden des Genusses. Ohne diesen frißt man sich nur voll wie das Tier.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3782,"„Man muß oft etwas Tolles unternehmen, um nur wieder eine Zeitlang leben zu können.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3783,"„Willst du mit mir hausen, So laß die Bestie draußen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3784,"„So wie der Weihrauch einer Kohle Leben erfrischt, so erfrischt das Gebet die Hoffnungen des Herzens.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3785,"„Möglich scheint Fast alles unsern Wünschen; unsrer Tat Setzt sich, von innen wie von außen, viel, Was sie durchaus unmöglich macht, entgegen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3786,„Der Witz setzt immer ein Publikum voraus. Darum kann man den Witz auch nicht bei sich behalten. Für sich allein ist man nicht witzig.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3787,"„Frömmigkeit ist kein Zweck, sondern ein Mittel, um durch die reinste Gemütsruhe zur höchsten Kultur zu gelangen. Deswegen läßt sich bemerken, daß diejenigen, welche Frömmigkeit als Zweck aufstecken, meistens Heuchler werden.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3788,"„Wenn das Blut einmal von Liebe schwillt, reißt es gar leicht der Ehrfurcht Grenzen nieder.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3789,"„Das Gleiche lässt uns in Ruhe, aber der Widerspruch ist es, der uns produktiv macht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3790,„Den Dummheiten seiner Epoche entgeht kein Mensch ganz.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3791,„Die UnglückIichen sind gefährlich.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3792,"„Die Erziehung sollte sich hüten, jener Art von Bildung zu verfallen, welche auf das Ende hinweist, anstatt auf dem Wege selbst zu beglücken.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3793,"„Überhaupt, da man in jungen Jahren einen gewissen selbstgefälligen Dünkel nicht leicht ablegt, so äußert sich dieser besonders darin, dass man sich im kurz Vorhergegangenen verachtet.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3794,"„Laß mich an den Wohltaten deiner Überzeugungen teilnehmen und behalte deine Zweifel für dich selbst, da ich hieran schon genug allein zu tragen habe.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3795,"„In den Wissenschaften ist viel Gewisses, sobald man sich von den Ausnahmen nicht irre machen läßt und die Probleme zu ehren weiß.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3796,"„Unter allen Festen ist das Hochzeitsfest das unschicklichste; keines sollte mehr in der Stille, Demut und Hoffnung begangen werden, als dieses.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3797,„Lös'te sich doch in jeder italiänischen Schule der Schmetterling aus der Puppe los.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3798,"„Wehe der Nachkommenschaft, die dich verkennt!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3799,"„Wo keine Freiheit ist, wird jede Lust getötet.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3800,"„Es ist Heldennatur, den Unterdrückten zu lieben.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3801,"„Jammer wird Wollust, wenn wir seine kommende, stechende Empfindung, die unser Herz ängstigt, durch Klagen lindern und zu einem sanften Kitzel verwandeln.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3802,"„Große Leidenschaften sind Krankheiten ohne Hoffnung – was sie heilen könnte, macht erst recht gefährlich.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3803,"„Ob ich Ird'sches denk und sinne, Das gereicht zu höherem Gewinne. Mit dem Staube nicht der Geist zerstoben, Dringet, in sich selbst gedrängt, nach oben.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3804,"„Wer die Augen offenhält, dem wird im Leben manches glücken. Doch noch besser geht es dem, der es versteht, eins zuzudrücken.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3805,"„Wenn man wohltätig sein will und weiter nichts, so kann das jeder am hellen Tage, in seinem Hauskleid.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3806,"„Aristokratisch gesinnt ist mancher Gelehrte, denn gleich ist's, / Ob man auf Helm und Schild oder auf Meinungen ruht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3807,„Der Schmerz vermindert sich im Klagen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3808,"„Wenn man einmal weiß, worauf es ankommt, hört man auf, gesprächig zu sein.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3809,"„Das Auge ist das letzte, höchste Resultat des Lichtes auf den organischen Körper. Das Auge als ein Geschöpf des Lichtes, leistet alles, was das Licht selbst leisten kann.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3810,"„Die Pfosten sind, die Bretter aufgeschlagen, / Und jedermann erwartet sich ein Fest.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3811,„Geschrieben steht: Im Anfang war das Wort!/ Hier stock ich schon! Wer hilft mir weiter fort?/ Ich kann das Wort so hoch unmöglich schätzen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3812,"„Es gibt ein Glück, allein wir kennen's nicht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3813,"„Zuerst belehre man sich selbst, dann wird man Belehrung von andern empfangen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3814,"„Schicksal des Menschen, wie gleichst du dem Wind!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3815,"„Bei Erweiterung des Wissens macht sich von Zeit zu Zeit eine Umordnung nötig; sie geschieht meistens nach neueren Maximen, bleibt aber immer provisorisch.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3816,"„Manche Geschöpfe sind ganz dämonischer Art, in manchen sind Teile von ihm wirksam. [...] Unter den Künstlern findet es sich mehr bei Musikern, weniger bei Malern. Bei Paganini zeigt es sich im hohen Grade, wodurch er denn auch so große Wirkungen hervorbringt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3817,"„Das ist der edelste Vorzug des Edlen, daß er sich selbst bindet; Ketten sind für das rohe Geschlecht, das sich selbst nicht zu fesseln weiß.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3818,"„Ein Dichter aber, den Sokrates seinen Freund nannte, den Aristoteles hoch stellte, den Menander bewunderte und um den Sophokles und die Stadt Athen bei der Nachricht von seinem Tode Trauerkleider anlegte, musste doch wohl in der Tat etwas sein.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3819,„Bescheidenheit ist der Deckname eines Diebes.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3820,"„Die Menschen sind nicht nur zusammen, wenn sie beisammen sind; auch der Entfernte, der Abgeschiedne lebt unter uns.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3821,"„Rast nicht die Welt in allen Strömen fort, und mich soll ein Versprechen halten?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3822,"„Bei den Anstalten zu einem Feste vergisst man oft den einzuladen, dem zu Ehren es angestellt wird.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3823,"„Das wahre Glück ist die Genügsamkeit, und die Genügsamkeit hat überall genug.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3824,"„Wie viel Klügeres, Größeres, Edleres hat gelebt, und wir Zeitlinge bilden uns ein, allein klug zu sein!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3825,"„Ganz leise spricht ein Gott in unserer Brust, ganz leise, ganz vernehmlich zeigt er uns an, was zu erstreben ist und was zu fliehen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3826,"„Es ist vieles wahr, was sich nicht berechnen läßt, sowie sehr vieles, was sich nicht bis zum entscheidenden Experiment bringen läßt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3827,"„Die Tätigkeit ist das Glück, und für den, der die Freuden eines ununterbrochenen Bestrebens empfinden kann, ist der erworbene Reichtum ohne Bedeutung.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3828,„Laßt unsern Herrgott aus dem Spiel.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3829,"„Völlig fremde und gegeneinander gleichgültige Menschen, wenn sie eine Zeitlang zusammenleben, kehren ihr Inneres wechselseitig heraus, und es muss eine gewisse Vertraulichkeit entstehen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3830,"„Ich will das Gegenwärtige genießen, und das Vergangene soll mir vergangen sein.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3831,"„Das Alter kann kein größeres Glück empfinden, als daß es sich in die Jugend hineinwachsen fühlt und mit ihr fortwächst.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3832,"„Der Äpfelchen begehrt Ihr sehr, / Und schon vom Paradiese her. / Von Freuden fühl ich mich bewegt, / Dass auch mein Garten solche trägt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3833,"„Selbst ist der Mann! Wer Thron und Kron begehrt, persönlich sei er solcher Ehren wert!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3834,„Wie doch nichts abenteuerlich ist als das Natürliche und nichts groß als das Natürliche.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3835,"„Das Leben lehrt jeden, was er sei.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3836,"„Wenn mit jugendlichen Scharen wir beblümte Wege gehn, ist die Welt doch gar nicht schön. Aber wenn bei hohen Jahren sich ein Edler uns gesellt, o, wie herrlich ist die Welt!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3837,"„Es ist ein Glück für die Welt, dass die wenigen Menschen zu Beobachtern geboren sind.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3838,"„Vom heut'gen Tag, von heut'ger Nacht verlange nichts, als was die gestrigen gebracht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3839,"„Wenn man aber weiter nichts vom Leben hätte, was was unsere Biographen und Lexikonschreiber von uns sagen, so wäre es ein schlechtes Metier, und überall (überhaupt) nicht der Mühe wert.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3840,„Nur durch frische Tätigkeiten sind Widerwärtigkeiten zu überwinden.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3841,"„Wo ist einer, der sich quälet / Mit der Last, die wir getragen? / Wenn es an Gestalten fehlet, / Ist ein Kreuz geschwind geschlagen. / Pfaffenhelden singen sie, / Frauen wohl empfohlen, / Oberleder bringen sie, / Aber keine Sohlen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3842,"„Nicht das Sparen allein, um spät zu genießen, macht das Glück.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3843,„Verfluchte Dilettanten!“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3844,"„Betrachten wir genau, so ist es vielleicht die jugendliche Anschauung des Meeres, die dem Engländer, dem Spanier so große Vorzüge über den mittelländischen Dichter gibt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3845,"„Den Enthusiasmus für eine Frau muß man einer andern niemals anvertrauen; sie kennen sich untereinander zu gut, um sich einer solchen ausschließlichen Verehrung würdig zu halten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3846,"„Warum treibt sich das Volk so, und schreit: Es will sich ernähren. Kinder zeugen und die nähren so gut es vermag. Merke dir, Reisender, das, und tue zu Hause desgleichen! Weiter bringt es kein Mensch, stell' er sich wie er auch will.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3847,"„Die schlechteste Gesellschaft läßt dich fühlen, Daß du ein Mensch mit Menschen bist.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3848,"„Hoch ist der Doppelgewinn zu schätzen: / Barmherzig sein, und sich zugleich ergetzen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3849,„Ach! Aus dem Glück entwickelt oft sich Schmerz.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3850,"„Was ist der Unterschied zwischen Axiom und Enthymem? Axiom: was wir von Haus aus, ohne Beweis anerkennen; Enthymem: was uns an viele Fälle erinnert und das zusammenknüpft, was wir schon einzeln erkannten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3851,"„Woran sollen aber junge Leute das höchste Interesse finden, wie sollen sie unter ihresgleichen Interesse erregen, wenn die Liebe sie nicht beseelt und wenn nicht Herzensangelegenheiten, von welcher Art sie auch sein mögen, in ihnen lebendig sind?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3852,"„Der, der hat, darf nicht segnen, er muß geben...“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3853,„Leben wird am besten durchs Lebendige gelehrt.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3854,"„Die Menschen, da sie zum Notwendigen nicht hinreichen, bemühen sich ums Unnütze.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3855,"„Zur Verewigung des Irrtums tragen die Werke besonders bei, die enzyklopädisch das Wahre und Falsche des Tages überliefern.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3856,„Bekümmere dich nur nichts drum; so heißt's auch nichts.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3857,„Die Summa summarum des Alters ist eigentlich niemals erquicklich.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3858,"„Das erste und letzte, was vom Genie gefordert wird, ist Wahrheitsliebe.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3859,"„Ein jeder lernt nur, was er lernen kann; / Doch der den Augenblick ergreift, / Das ist der rechte Mann.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3860,"„Zur Zeit, als es noch Könige gab, gab es auch noch Götter. Als Volksregiment schaltete, gab es keine persönliche Würde, nur Würde der Stelle. Und so kamen auch die Götter in Dekadenz. Sie mußten sich gefallen lassen, daß man mit ihnen umsprang wie mit den Menschen. Es war die Egalisierung bis in den Himmel gedrungen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3861,"„Der Mensch ist nicht geboren, die Probleme der Welt zu lösen, wohl aber zu suchen, wo das Problem angeht, und sich dann in der Grenze des Begreiflichen zu halten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
